MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RISK_MM,WindGustDir_ENE,WindGustDir_ESE,WindGustDir_N,WindGustDir_NE,WindGustDir_NNE,WindGustDir_NNW,WindGustDir_NW,WindGustDir_S,WindGustDir_SE,WindGustDir_SSE,WindGustDir_SSW,WindGustDir_SW,WindGustDir_W,WindGustDir_WNW,WindGustDir_WSW,WindDir9am_ENE,WindDir9am_ESE,WindDir9am_N,WindDir9am_NE,WindDir9am_NNE,WindDir9am_NNW,WindDir9am_NW,WindDir9am_S,WindDir9am_SE,WindDir9am_SSE,WindDir9am_SSW,WindDir9am_SW,WindDir9am_W,WindDir9am_WNW,WindDir9am_WSW,WindDir3pm_ENE,WindDir3pm_ESE,WindDir3pm_N,WindDir3pm_NE,WindDir3pm_NNE,WindDir3pm_NNW,WindDir3pm_NW,WindDir3pm_S,WindDir3pm_SE,WindDir3pm_SSE,WindDir3pm_SSW,WindDir3pm_SW,WindDir3pm_W,WindDir3pm_WNW,WindDir3pm_WSW,RainToday_Yes,RainTomorrow_Yes,MaxTemp_squared
7.1,23.4,0.0,3.4,10.2,39.0,2.0,7,72,29,1021.0,1016.9,0,1,12.7,22.4,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,547.56
6.1,24.1,0.0,4.6,6.1,35.0,6.0,11,75,32,1019.2,1015.8,7,3,11.5,23.7,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,580.8100000000001
7.1,19.8,2.0,3.2,7.7,39.0,13.0,15,96,56,1018.4,1013.8,5,2,10.7,19.1,5.2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,392.04
5.6,18.0,5.2,3.8,9.3,31.0,9.0,20,70,40,1020.8,1019.6,1,1,12.4,17.9,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,324.0
5.4,20.7,0.0,3.2,10.8,28.0,7.0,9,66,36,1027.2,1023.9,1,2,12.3,20.4,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,428.48999999999995
6.3,19.3,0.0,3.4,10.6,31.0,9.0,13,65,39,1027.9,1024.4,1,1,12.6,18.8,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,372.49
5.3,21.0,0.0,4.6,6.3,26.0,7.0,7,77,44,1027.2,1023.3,7,2,12.0,20.4,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,441.0
7.9,19.7,0.0,3.2,8.3,48.0,17.0,11,58,43,1027.3,1024.1,3,6,14.0,19.1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,388.09
8.4,16.1,0.0,3.0,4.9,35.0,13.0,22,69,51,1029.5,1027.4,6,7,13.6,15.2,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,259.21000000000004
8.1,18.7,0.0,4.4,7.1,33.0,11.0,30,66,65,1028.2,1024.2,4,7,13.5,15.6,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,349.69
2.4,20.6,0.0,2.8,10.1,30.0,9.0,7,77,34,1024.8,1021.0,1,2,10.6,19.8,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,424.36000000000007
5.6,18.9,0.0,3.8,8.0,33.0,13.0,22,79,49,1025.8,1023.5,7,6,12.5,17.7,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,357.2099999999999
7.5,19.0,0.0,4.0,6.8,26.0,0.0,7,74,43,1025.5,1022.2,6,5,12.6,18.1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,361.0
2.5,21.2,0.0,2.0,7.9,28.0,7.0,9,82,55,1023.7,1019.8,4,4,9.2,17.6,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,449.44
5.0,20.9,0.0,2.0,8.9,22.0,0.0,7,84,42,1019.9,1014.3,7,6,10.1,20.6,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,436.80999999999995
3.8,21.7,0.2,2.8,6.5,44.0,2.0,20,99,34,1011.9,1006.7,7,7,7.9,20.2,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,470.89
7.9,18.7,0.0,5.8,5.8,59.0,26.0,31,68,51,1003.2,997.7,6,6,14.4,16.6,7.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,349.69
4.3,11.3,7.2,4.4,5.6,57.0,26.0,22,75,60,1006.3,1008.1,3,6,7.1,8.8,0.2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,127.69000000000001
-2.1,13.8,0.2,1.8,9.5,22.0,0.0,9,69,40,1020.6,1019.6,0,1,6.3,13.2,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,190.44000000000003
-1.8,14.8,0.0,1.4,7.0,28.0,2.0,19,80,40,1024.2,1020.5,1,7,5.3,13.9,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,219.04000000000002
3.8,13.8,0.0,2.8,0.8,31.0,6.0,26,67,54,1020.6,1018.5,7,7,10.5,12.4,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,190.44000000000003
2.1,17.3,0.0,1.6,9.2,43.0,6.0,28,81,38,1020.0,1017.3,1,2,8.7,15.9,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,299.29
0.5,17.1,0.0,4.0,9.4,31.0,6.0,13,74,42,1020.8,1017.4,1,1,7.4,16.2,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,292.41
-0.9,16.7,0.0,2.4,9.3,30.0,2.0,15,76,42,1022.7,1018.5,5,2,6.2,15.4,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,278.89
0.4,19.0,0.0,3.4,8.3,39.0,2.0,19,76,41,1019.8,1015.8,6,5,7.7,18.5,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,361.0
7.5,16.8,0.0,2.8,3.0,41.0,7.0,26,70,53,1018.0,1013.8,7,7,12.5,15.4,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,282.24
8.3,17.6,0.0,3.4,9.4,43.0,17.0,30,73,43,1015.8,1013.5,1,1,12.4,16.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,309.76000000000005
-0.2,18.1,0.0,4.4,9.4,24.0,0.0,9,80,44,1021.4,1018.9,1,1,6.7,16.9,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,327.61000000000007
0.1,21.0,0.0,2.2,9.2,17.0,2.0,9,78,36,1023.2,1020.3,0,1,7.6,20.7,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,441.0
1.5,20.9,0.0,2.4,9.3,20.0,2.0,9,80,41,1023.2,1020.0,1,1,8.4,20.9,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,436.80999999999995
8.3,17.4,0.0,2.0,1.6,20.0,6.0,11,80,52,1024.4,1021.5,7,7,13.5,17.2,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,302.75999999999993
9.4,19.2,0.0,2.2,7.7,24.0,4.0,15,73,47,1024.2,1020.3,7,1,12.1,18.8,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,368.64
1.3,19.0,0.0,2.2,9.4,30.0,7.0,15,87,34,1024.7,1021.4,1,2,7.9,18.6,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,361.0
2.2,18.6,0.0,2.0,9.2,31.0,9.651810584958218,20,84,44,1024.4,1021.0,1,3,8.5,17.8,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,345.96000000000004
-0.4,17.9,0.0,2.4,8.7,33.0,2.0,20,80,40,1023.5,1018.7,1,2,6.8,17.7,1.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,320.40999999999997
4.5,16.0,1.8,3.0,4.3,35.0,9.0,15,88,69,1017.7,1013.7,7,7,10.0,15.2,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,256.0
7.9,12.3,1.0,1.8,1.7,52.0,30.0,24,68,78,1006.3,1005.9,7,7,11.3,7.3,0.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,151.29000000000002
4.3,14.1,0.8,1.6,8.8,41.0,13.0,26,71,53,1008.4,1008.3,6,6,7.9,13.3,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,198.81
-2.7,18.1,0.0,2.2,9.3,52.0,0.0,24,85,36,1017.8,1014.3,1,1,3.5,16.7,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,327.61000000000007
0.3,17.0,0.0,2.2,5.6,31.0,6.0,24,99,52,1021.9,1018.6,8,1,3.8,16.2,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,289.0
3.8,17.4,0.0,2.6,7.3,24.0,2.0,7,81,47,1024.5,1022.9,6,2,8.0,16.6,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,302.75999999999993
2.4,14.7,0.0,2.6,9.2,20.0,7.0,6,74,43,1030.4,1026.0,1,1,5.9,13.8,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,216.08999999999997
1.2,14.8,0.0,2.4,6.7,17.0,11.0,6,81,49,1028.5,1024.8,7,1,5.3,14.5,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,219.04000000000002
1.2,14.5,0.0,1.2,8.9,17.0,6.0,6,74,43,1026.7,1023.5,0,1,6.5,13.9,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,210.25
-0.3,17.5,0.0,1.6,8.4,39.0,6.0,15,81,48,1025.5,1021.8,1,5,6.2,17.2,3.8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,306.25
4.7,18.5,3.8,2.0,5.1,22.0,6.0,6,99,50,1026.6,1023.1,7,4,7.0,17.9,5.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,342.25
4.9,18.1,5.2,1.2,8.5,22.0,0.0,13,93,55,1025.7,1022.3,1,1,8.9,17.7,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,327.61000000000007
1.4,16.8,0.0,1.6,8.2,20.0,0.0,6,91,50,1027.2,1024.7,1,4,6.2,16.3,0.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,282.24
2.2,17.5,0.2,1.2,8.5,20.0,7.0,7,92,45,1032.1,1029.6,2,1,5.5,17.3,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,306.25
-0.1,18.0,0.0,2.0,8.6,39.84065934065934,2.0,15,83,46,1033.2,1028.7,1,1,5.6,17.4,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,324.0
-0.9,18.5,0.0,2.2,8.9,22.0,0.0,7,84,38,1030.2,1027.4,2,3,4.7,18.2,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,342.25
0.6,14.0,0.0,2.2,2.7,17.0,9.651810584958218,7,99,67,1032.3,1028.9,7,7,4.6,13.9,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,196.0
4.6,15.7,0.0,1.0,0.6,15.0,6.0,6,85,67,1030.3,1027.1,7,7,9.9,15.5,0.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,246.48999999999998
9.8,14.4,0.8,0.6,0.0,20.0,9.0,11,99,86,1028.5,1027.2,8,8,12.1,13.6,3.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,207.36
10.6,15.1,3.8,0.2,2.6,41.0,9.0,20,78,65,1028.2,1025.7,8,7,11.5,13.3,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,228.01
7.8,15.1,0.0,2.2,2.7,31.0,6.0,20,84,65,1025.9,1023.4,6,7,10.3,14.8,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,228.01
4.4,16.7,0.0,1.6,9.0,22.0,11.0,4,74,42,1025.2,1022.1,1,1,9.6,16.2,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,278.89
-0.2,15.5,0.0,1.4,9.0,28.0,4.0,11,86,42,1027.6,1027.0,1,1,4.9,14.5,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,240.25
4.3,14.5,0.0,2.0,3.0,30.0,6.0,13,76,70,1034.3,1031.7,7,7,7.9,13.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,210.25
7.4,16.3,0.0,1.2,7.909366391184574,30.0,6.0,19,75,65,1031.4,1027.9,7,7,12.1,14.5,6.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,265.69
8.6,13.7,6.2,2.2,0.0,31.0,2.0,0,97,94,1027.8,1024.3,8,8,10.3,11.6,4.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,187.68999999999997
10.2,15.0,4.8,0.2,0.5,46.0,22.0,17,90,65,1022.9,1022.1,7,7,12.9,13.7,0.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,225.0
7.3,16.4,0.2,1.2,8.5,43.0,15.0,24,86,48,1023.7,1019.7,1,1,11.2,14.7,0.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,268.96
8.7,13.0,0.6,3.2,7.1,54.0,19.0,28,82,58,1013.7,1014.1,4,2,8.8,11.1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,169.0
1.0,11.8,0.0,2.2,7.2,48.0,7.0,24,73,49,1025.7,1025.6,4,1,6.5,11.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,139.24
2.1,14.7,0.0,2.6,8.2,43.0,24.0,26,72,57,1029.0,1026.3,1,2,9.0,13.8,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,216.08999999999997
6.4,16.9,0.0,2.6,5.9,26.0,17.0,9,78,51,1027.8,1024.8,7,2,9.5,16.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,285.60999999999996
5.4,15.5,0.0,1.6,5.8,20.0,7.0,7,80,58,1028.6,1025.5,7,1,9.4,14.9,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,240.25
0.4,15.5,0.0,1.0,4.7,13.0,6.0,9,97,70,1026.7,1023.5,5,7,4.0,15.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,240.25
4.0,15.9,0.0,0.6,2.0,17.0,6.0,7,95,63,1022.5,1019.7,8,7,8.4,14.8,4.8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,252.81
8.4,11.7,4.8,0.6,0.0,26.0,6.0,7,91,86,1021.2,1019.2,8,7,9.7,11.3,0.6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,136.89
0.4,13.9,0.6,0.8,7.7,41.0,6.0,19,99,59,1023.0,1021.0,3,6,4.2,12.1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,193.21
4.2,14.0,0.0,1.4,7.6,33.0,9.0,9,74,44,1026.4,1025.7,5,4,8.8,12.5,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,196.0
0.9,12.9,0.0,2.0,6.8,24.0,7.0,15,92,53,1025.1,1022.1,7,7,5.5,12.3,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,166.41
0.8,13.0,0.0,1.4,4.1,41.0,2.0,28,95,69,1028.2,1024.2,8,6,4.3,11.7,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,169.0
4.3,12.6,0.0,2.0,9.0,46.0,0.0,28,75,54,1026.3,1021.9,3,1,7.8,11.3,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,158.76
6.3,11.8,0.0,2.6,6.5,63.0,20.0,28,81,48,1018.7,1020.4,6,1,7.0,11.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,139.24
3.5,14.3,0.0,3.4,8.9,35.0,7.0,24,71,51,1027.8,1025.0,1,1,6.7,12.7,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,204.49
-1.5,14.8,0.0,2.2,8.0,15.0,6.0,9,90,41,1029.1,1026.0,4,3,2.1,14.5,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,219.04000000000002
1.2,16.0,0.0,1.4,6.1,31.0,6.0,22,84,38,1024.6,1020.9,7,6,6.5,14.6,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,256.0
0.5,15.4,0.0,2.4,6.4,70.0,22.0,28,53,68,1017.2,1010.2,1,7,9.7,12.9,2.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,237.16000000000003
5.3,11.7,2.0,3.6,5.6,78.0,33.0,33,73,56,1012.1,1012.3,3,1,6.9,11.1,0.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,136.89
6.6,13.1,0.2,2.8,8.2,61.0,31.0,30,62,53,1013.5,1014.0,5,1,10.6,12.3,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,171.60999999999999
